5 0.102981 2.00031e-06 
5 0.105961 2.08844e-06 
5 0.108942 2.17788e-06 
5 0.111922 2.26861e-06 
5 0.114903 2.36061e-06 
5 0.117884 2.45388e-06 
5 0.120864 2.54839e-06 
5 0.123845 2.64414e-06 
5 0.126825 2.74112e-06 
5 0.129806 2.83931e-06 
5 0.132787 2.93871e-06 
5 0.135767 3.0393e-06 
5 0.138748 3.14144e-06 
5 0.141728 3.24438e-06 
5 0.144709 3.34849e-06 
5 0.14769 3.45376e-06 
5 0.15067 3.56018e-06 
5 0.153651 3.66773e-06 
5 0.156631 3.77643e-06 
5 0.159612 3.88625e-06 
5 0.162593 3.99719e-06 
5 0.165573 4.10924e-06 
5 0.168554 4.22241e-06 
5 0.171534 4.33667e-06 
5 0.174515 4.45204e-06 
5 0.177496 4.56816e-06 
5 0.180476 4.68571e-06 
5 0.183457 4.80433e-06 
5 0.186437 4.92404e-06 
5 0.189418 5.04481e-06 
5 0.192399 5.16666e-06 
5 0.195379 5.28957e-06 
5 0.19836 5.41355e-06 
5 0.20134 5.53858e-06 
5 0.204321 5.66467e-06 
5 0.207301 5.79181e-06 
5 0.210282 5.92e-06 
5 0.213263 6.04923e-06 
5 0.216243 6.17981e-06 
5 0.219224 6.31113e-06 
5 0.222204 6.44349e-06 
5 0.225185 6.57689e-06 
5 0.228166 6.71133e-06 
5 0.231146 6.8468e-06 
5 0.234127 6.98331e-06 
5 0.237107 7.12085e-06 
5 0.240088 7.25942e-06 
5 0.243069 7.39903e-06 
5 0.246049 7.53966e-06 
5 0.24903 7.68133e-06 
5 0.25201 7.82402e-06 
5 0.254991 7.96747e-06 
5 0.257972 8.11223e-06 
5 0.260952 8.25801e-06 
5 0.263933 8.40483e-06 
5 0.266913 8.55268e-06 
5 0.269894 8.70156e-06 
5 0.272875 8.85147e-06 
5 0.275855 9.00241e-06 
5 0.278836 9.15439e-06 
5 0.281816 9.30741e-06 
5 0.284797 9.46146e-06 
5 0.287778 9.61656e-06 
5 0.290758 9.77269e-06 
5 0.293739 9.93012e-06 
5 0.296719 1.00883e-05 
5 0.2997 1.02476e-05 
5 0.302681 1.04079e-05 
5 0.305661 1.05693e-05 
5 0.308642 1.07317e-05 
5 0.311622 1.08952e-05 
5 0.314603 1.10597e-05 
5 0.317584 1.12253e-05 
5 0.320564 1.1392e-05 
5 0.323545 1.15597e-05 
5 0.326525 1.17285e-05 
5 0.329506 1.18984e-05 
5 0.332487 1.20691e-05 
5 0.335467 1.22412e-05 
5 0.338448 1.24143e-05 
5 0.341428 1.25886e-05 
5 0.344409 1.27639e-05 
5 0.34739 1.29404e-05 
5 0.35037 1.31179e-05 
5 0.353351 1.32966e-05 
5 0.356331 1.34763e-05 
5 0.359312 1.36572e-05 
5 0.362293 1.38393e-05 
5 0.365273 1.40224e-05 
5 0.368254 1.42067e-05 
5 0.371234 1.43924e-05 
5 0.374215 1.4579e-05 
5 0.377195 1.47668e-05 
5 0.380176 1.49557e-05 
5 0.383157 1.51458e-05 
5 0.386137 1.53371e-05 
5 0.389118 1.55296e-05 
5 0.392098 1.57232e-05 
5 0.395079 1.59181e-05 
5 0.39806 1.61142e-05 
5 0.40104 1.63115e-05 
5 0.404021 1.651e-05 
5 0.407001 1.67097e-05 
5 0.409982 1.69105e-05 
5 0.412963 1.71127e-05 
5 0.415943 1.73162e-05 
5 0.418924 1.7521e-05 
5 0.421904 1.7727e-05 
5 0.424885 1.79344e-05 
5 0.427866 1.8143e-05 
5 0.430846 1.83529e-05 
5 0.433827 1.85642e-05 
5 0.436807 1.87768e-05 
5 0.439788 1.89907e-05 
5 0.442769 1.92059e-05 
5 0.445749 1.94228e-05 
5 0.44873 1.96408e-05 
5 0.45171 1.98601e-05 
5 0.454691 2.00809e-05 
5 0.457672 2.03031e-05 
5 0.460652 2.05267e-05 
5 0.463633 2.07517e-05 
5 0.466613 2.09781e-05 
5 0.469594 2.12061e-05 
5 0.472575 2.14354e-05 
5 0.475555 2.16663e-05 
5 0.478536 2.18987e-05 
5 0.481516 2.21325e-05 
5 0.484497 2.23677e-05 
5 0.487478 2.26047e-05 
5 0.490458 2.28431e-05 
5 0.493439 2.30832e-05 
5 0.496419 2.33248e-05 
5 0.4994 2.35681e-05 
5 0.502381 2.38129e-05 
5 0.505361 2.40594e-05 
5 0.508342 2.43075e-05 
5 0.511322 2.45573e-05 
5 0.514303 2.48088e-05 
5 0.517284 2.5062e-05 
5 0.520264 2.53168e-05 
5 0.523245 2.55737e-05 
5 0.526225 2.5832e-05 
5 0.529206 2.60922e-05 
5 0.532186 2.63541e-05 
5 0.535167 2.66178e-05 
5 0.538148 2.68834e-05 
5 0.541128 2.71508e-05 
5 0.544109 2.74201e-05 
5 0.547089 2.76913e-05 
5 0.55007 2.79643e-05 
5 0.553051 2.82394e-05 
5 0.556031 2.85163e-05 
5 0.559012 2.87953e-05 
5 0.561992 2.9076e-05 
5 0.564973 2.9359e-05 
5 0.567954 2.9644e-05 
5 0.570934 2.9931e-05 
5 0.573915 3.02202e-05 
5 0.576895 3.05115e-05 
5 0.579876 3.08049e-05 
5 0.582857 3.11005e-05 
5 0.585837 3.13982e-05 
